student_id,first_name,last_name,email,date_of_birth,phone,address,faculty,major,year_of_study,enrollment_date,status,campus
UJ2024935,Xavier,Lopez,xavier.lopez@student.uj.ac.za,2005-05-16,2729590359,"610 Street, SWC Campus",FEBE,Computer Engineering,4,2020-05-03,GRADUATED,SWC
UJ2024936,Xola,Ward,xola.ward@student.uj.ac.za,2002-12-28,2746899540,"336 Street, APK Campus",FCBE,Accounting,3,2022-08-13,ACTIVE,APK
UJ2024937,Anele,Hernandez,anele.hernandez@student.uj.ac.za,1999-05-24,2767469329,"604 Street, APK Campus",FHSS,Sociology,2,2023-11-22,ACTIVE,APK
UJ2024938,Thomas,Green,thomas.green@student.uj.ac.za,2001-02-11,2767045035,"888 Street, DFC Campus",FADA,Interior Design,2,2021-11-25,ACTIVE,DFC
UJ2024939,Nkosinathi,Foster,nkosinathi.foster@student.uj.ac.za,2002-11-18,2787981126,"64 Street, DFC Campus",FADA,Architecture,1,2020-03-03,ACTIVE,DFC
UJ2024940,Zanele,Smith,zanele.smith@student.uj.ac.za,2004-03-27,2786898758,"926 Street, SWC Campus",FEBE,Civil Engineering,2,2022-10-07,ACTIVE,SWC
UJ2024941,Christopher,Patterson,christopher.patterson@student.uj.ac.za,2005-09-09,2768694121,"140 Street, APB Campus",FADA,Urban Planning,1,2022-09-12,ACTIVE,APB
UJ2024942,Mpho,Brown,mpho.brown@student.uj.ac.za,2004-12-22,2783633177,"327 Street, DFC Campus",FLM,Law,4,2020-10-07,ACTIVE,DFC
UJ2024943,Nompumelelo,Rogers,nompumelelo.rogers@student.uj.ac.za,1999-05-23,2719931408,"189 Street, APB Campus",FADA,Interior Design,3,2021-03-07,ACTIVE,APB
UJ2024944,Christopher,Bailey,christopher.bailey@student.uj.ac.za,2005-12-16,2741532118,"295 Street, APK Campus",FLM,Legal Studies,1,2020-12-02,ACTIVE,APK
UJ2024945,Leroy,Gonzales,leroy.gonzales@student.uj.ac.za,2000-11-05,2746356899,"663 Street, APK Campus",FADA,Interior Design,3,2022-05-12,ACTIVE,APK
UJ2024946,Isabella,Long,isabella.long@student.uj.ac.za,2006-10-10,2726939236,"807 Street, DFC Campus",FHSS,Anthropology,2,2023-01-16,ACTIVE,DFC
UJ2024947,Nkosinathi,Washington,nkosinathi.washington@student.uj.ac.za,2005-07-26,2785320477,"318 Street, APK Campus",FLM,Forensic Science,1,2022-02-10,ACTIVE,APK
UJ2024948,Palesa,Gonzales,palesa.gonzales@student.uj.ac.za,2002-04-27,2767947485,"430 Street, APK Campus",FEDU,Curriculum Studies,2,2023-01-10,ACTIVE,APK
UJ2024949,Cebo,Kelly,cebo.kelly@student.uj.ac.za,1999-02-06,2756088779,"664 Street, DFC Campus",FLM,Criminology,3,2020-11-02,ACTIVE,DFC
UJ2024950,James,Anderson,james.anderson@student.uj.ac.za,2006-01-19,2721235134,"662 Street, APK Campus",FNS,Nursing,4,2020-05-04,ACTIVE,APK
UJ2024951,Bhekumuzi,Lee,bhekumuzi.lee@student.uj.ac.za,2004-08-15,2765321369,"210 Street, APK Campus",FLM,Legal Studies,4,2020-08-18,GRADUATED,APK
UJ2024952,Dineo,Garcia,dineo.garcia@student.uj.ac.za,2002-02-18,2766384577,"677 Street, SWC Campus",FLM,Legal Studies,1,2021-04-24,ACTIVE,SWC
UJ2024953,Olwethu,Bennett,olwethu.bennett@student.uj.ac.za,2002-02-11,2778566065,"566 Street, SWC Campus",FHES,Nursing,1,2022-05-21,ACTIVE,SWC
UJ2024954,Lucky,Wilson,lucky.wilson@student.uj.ac.za,2001-10-02,2788038570,"493 Street, APB Campus",FADA,Interior Design,2,2023-02-21,ACTIVE,APB
UJ2024955,Buhle,Robinson,buhle.robinson@student.uj.ac.za,2001-07-10,2799895307,"485 Street, SWC Campus",FHSS,Sociology,4,2022-11-18,GRADUATED,SWC
UJ2024956,Yvonne,Jones,yvonne.jones@student.uj.ac.za,1999-12-03,2741632073,"353 Street, APK Campus",FADA,Fine Arts,2,2021-09-17,ACTIVE,APK
UJ2024957,Bhekumuzi,Gonzales,bhekumuzi.gonzales@student.uj.ac.za,2003-02-27,2721399752,"860 Street, DFC Campus",FEDU,Education,2,2020-10-24,ACTIVE,DFC
UJ2024958,Enoch,Miller,enoch.miller@student.uj.ac.za,2006-02-27,2721478508,"303 Street, APK Campus",FADA,Graphic Design,2,2023-11-23,ACTIVE,APK
UJ2024959,Victor,Thomas,victor.thomas@student.uj.ac.za,2004-12-04,2724652235,"171 Street, SWC Campus",FEDU,Early Childhood Development,1,2020-10-07,ACTIVE,SWC
UJ2024960,William,Clark,william.clark@student.uj.ac.za,2006-11-05,2717100475,"515 Street, APK Campus",FEDU,Education,3,2022-04-03,ACTIVE,APK
UJ2024961,Mandla,Torres,mandla.torres@student.uj.ac.za,2001-04-08,2793799675,"71 Street, DFC Campus",FHSS,Sociology,2,2021-03-24,SUSPENDED,DFC
UJ2024962,Zanele,Alexander,zanele.alexander@student.uj.ac.za,2005-04-19,2718015015,"363 Street, APK Campus",FEBE,Chemical Engineering,4,2021-03-24,ACTIVE,APK
UJ2024963,Sibusiso,Mkhize,sibusiso.mkhize@student.uj.ac.za,2004-08-23,2753994347,"586 Street, APK Campus",FMS,Genetics,3,2021-02-11,ACTIVE,APK
UJ2024964,Mpho,Kelly,mpho.kelly@student.uj.ac.za,2001-09-16,2771861240,"106 Street, APK Campus",FHSS,Psychology,2,2021-08-18,ACTIVE,APK
UJ2024965,Grace,Gonzales,grace.gonzales@student.uj.ac.za,2002-08-01,2767123551,"2 Street, APK Campus",FCBE,Business Administration,1,2023-06-27,ACTIVE,APK
UJ2024966,Dumisani,Richardson,dumisani.richardson@student.uj.ac.za,2001-04-04,2778943205,"658 Street, DFC Campus",FMS,Genetics,1,2023-02-23,ACTIVE,DFC
UJ2024967,Zinhle,Parker,zinhle.parker@student.uj.ac.za,2001-09-26,2755328420,"489 Street, APK Campus",FADA,Interior Design,3,2020-09-23,ACTIVE,APK
UJ2024968,Qhawe,Ward,qhawe.ward@student.uj.ac.za,2001-03-18,2796577634,"228 Street, DFC Campus",FHSS,Social Work,1,2021-01-12,ACTIVE,DFC
UJ2024969,Isaiah,Price,isaiah.price@student.uj.ac.za,2004-01-16,2715086314,"523 Street, APK Campus",FMS,Microbiology,3,2020-12-13,ACTIVE,APK
UJ2024970,Bonga,Bryant,bonga.bryant@student.uj.ac.za,2006-03-05,2760069579,"360 Street, APK Campus",FHES,Nursing,4,2023-08-10,ACTIVE,APK
UJ2024971,Thomas,Moore,thomas.moore@student.uj.ac.za,2003-08-27,2727817211,"97 Street, APB Campus",FADA,Interior Design,1,2020-04-11,ACTIVE,APB
UJ2024972,Zachariah,Flores,zachariah.flores@student.uj.ac.za,1999-05-15,2790203539,"74 Street, APK Campus",FNS,Public Health,3,2023-03-08,ACTIVE,APK
UJ2024973,William,Lewis,william.lewis@student.uj.ac.za,2000-07-08,2713195483,"964 Street, SWC Campus",FEDU,Education,3,2022-10-15,ACTIVE,SWC
UJ2024974,Olwethu,Campbell,olwethu.campbell@student.uj.ac.za,2005-08-10,2737350483,"956 Street, APB Campus",FLM,Criminology,2,2022-10-24,ACTIVE,APB
UJ2024975,Zukisa,Patterson,zukisa.patterson@student.uj.ac.za,2003-03-01,2712330774,"744 Street, SWC Campus",FLM,Legal Studies,2,2021-09-20,ACTIVE,SWC
UJ2024976,Mbali,Moore,mbali.moore@student.uj.ac.za,2005-02-12,2752112450,"774 Street, APB Campus",FADA,Graphic Design,1,2022-01-22,ACTIVE,APB
UJ2024977,Thabang,Cooper,thabang.cooper@student.uj.ac.za,2006-10-07,2794130773,"641 Street, APK Campus",FCBE,Accounting,2,2020-06-08,ACTIVE,APK
UJ2024978,Samkelisiwe,Harris,samkelisiwe.harris@student.uj.ac.za,2006-07-10,2783309726,"54 Street, DFC Campus",FNS,Nursing,2,2020-03-06,ACTIVE,DFC
UJ2024979,Cebo,Jones,cebo.jones@student.uj.ac.za,2006-09-13,2760903425,"939 Street, APK Campus",FLM,Criminology,2,2023-08-10,ACTIVE,APK
UJ2024980,Xavier,Murphy,xavier.murphy@student.uj.ac.za,2006-10-18,2716895042,"598 Street, SWC Campus",FHSS,Social Work,1,2020-06-22,ACTIVE,SWC
UJ2024981,Odwa,Jackson,odwa.jackson@student.uj.ac.za,2004-10-23,2770251956,"179 Street, DFC Campus",FLM,Law,1,2023-02-12,ACTIVE,DFC
UJ2024982,Jabulani,Flores,jabulani.flores@student.uj.ac.za,2000-01-19,2730866162,"559 Street, APK Campus",FLM,Law,2,2023-08-21,ACTIVE,APK
UJ2024983,Yvonne,Jones,yvonne.jones@student.uj.ac.za,2004-02-04,2768507899,"919 Street, DFC Campus",FMS,Biochemistry,4,2021-06-25,GRADUATED,DFC
UJ2024984,Lungile,Taylor,lungile.taylor@student.uj.ac.za,2003-01-18,2710247460,"733 Street, SWC Campus",FLM,Criminology,3,2021-08-13,ACTIVE,SWC
UJ2024985,Mpho,Bryant,mpho.bryant@student.uj.ac.za,2003-07-09,2750283744,"740 Street, APK Campus",FMS,Medical Science,4,2021-06-07,GRADUATED,APK
UJ2024986,Hope,Brown,hope.brown@student.uj.ac.za,1999-08-11,2735125076,"146 Street, APB Campus",FEDU,Special Needs Education,4,2021-08-12,ACTIVE,APB
UJ2024987,Refilwe,Scott,refilwe.scott@student.uj.ac.za,2001-05-28,2782476831,"402 Street, APB Campus",FEBE,Electrical Engineering,2,2021-05-07,ACTIVE,APB
UJ2024988,Xavier,Brooks,xavier.brooks@student.uj.ac.za,1999-11-06,2759801544,"603 Street, DFC Campus",FADA,Fine Arts,1,2022-10-22,ACTIVE,DFC
UJ2024989,Lucky,Ross,lucky.ross@student.uj.ac.za,2000-01-06,2761784077,"410 Street, DFC Campus",FEBE,Computer Engineering,1,2022-01-06,ACTIVE,DFC
UJ2024990,Mandla,Turner,mandla.turner@student.uj.ac.za,2003-07-03,2730091111,"693 Street, SWC Campus",FHSS,Political Science,4,2022-12-16,ACTIVE,SWC
UJ2024991,Bongani,Sanders,bongani.sanders@student.uj.ac.za,2002-03-04,2781838109,"305 Street, APK Campus",FCBE,Economics,1,2023-11-06,ACTIVE,APK
UJ2024992,Thulisile,King,thulisile.king@student.uj.ac.za,2006-08-13,2723686688,"375 Street, SWC Campus",FLM,Law,4,2023-05-23,ACTIVE,SWC
UJ2024993,William,Taylor,william.taylor@student.uj.ac.za,2002-08-04,2718417649,"465 Street, APB Campus",FEDU,Education,1,2022-03-16,ACTIVE,APB
UJ2024994,Zanele,Cooper,zanele.cooper@student.uj.ac.za,1999-12-28,2742102380,"364 Street, SWC Campus",FEDU,Curriculum Studies,3,2022-08-19,ACTIVE,SWC
UJ2024995,Andile,Van der Merwe,andile.van der merwe@student.uj.ac.za,2003-10-19,2733371869,"512 Street, SWC Campus",FMS,Genetics,4,2021-11-03,ACTIVE,SWC
UJ2024996,Dineo,Parker,dineo.parker@student.uj.ac.za,2003-03-03,2794369009,"316 Street, APK Campus",FLM,Forensic Science,4,2021-10-02,ACTIVE,APK
UJ2024997,Nathan,Kelly,nathan.kelly@student.uj.ac.za,2006-02-28,2781672563,"561 Street, APK Campus",FLM,Legal Studies,1,2021-03-14,ACTIVE,APK
UJ2024998,Abigail,Washington,abigail.washington@student.uj.ac.za,2004-03-19,2766779333,"127 Street, SWC Campus",FEBE,Civil Engineering,1,2022-01-24,ACTIVE,SWC
UJ2024999,Nandi,Jenkins,nandi.jenkins@student.uj.ac.za,2006-10-22,2773746979,"620 Street, APB Campus",FEDU,Special Needs Education,3,2023-01-09,ACTIVE,APB
UJ20241000,Robert,Hill,robert.hill@student.uj.ac.za,1999-05-26,2765117462,"347 Street, APK Campus",FHSS,Social Work,2,2020-08-17,SUSPENDED,APK
